topology,ba_m,seed,target,target_deg,i_event,t_event,sync_pre,sync_event,sync_post,sync_surge,h_pre,h_post,delta_H,lz_pre,lz_post,delta_LZ
BA_m3_fonctionnel,3,2,hub,40,1.5,150,0.9983186591156782,0.9542275665913218,0.9972245437944004,-0.04409109252435639,1.894131106177451,1.9065450220018514,0.012413915824400323,0.9301398665684627,0.9440919645669897,0.013952097998527035
BA_m3_fonctionnel,3,2,hub,40,1.5,300,0.9968977978378956,0.968338081237264,0.9981850984753128,-0.028559716600631613,2.133337175506194,2.062128296151436,-0.07120887935475828,0.9401056508531247,0.9401056508531247,0.0
BA_m3_fonctionnel,3,2,hub,40,3.0,50,0.9977420027460046,0.8611449545793011,0.9977296627440196,-0.13659704816670348,1.9478816617773218,1.9254576796631009,-0.02242398211422092,0.9301398665684627,0.9414344220910799,0.011294555522617156
BA_m3_fonctionnel,3,2,hub,40,3.0,150,0.996772480094341,0.9615260591709438,0.9982569564409723,-0.03524642092339725,1.7242115682753076,1.2902612835666467,-0.4339502847086609,0.9301398665684627,0.9327974090443726,0.00265754247590988
BA_m3_fonctionnel,3,2,hub,40,3.0,300,0.99629098794899,0.9764676067033567,0.9980653817342532,-0.01982338124563321,1.7564616642025808,1.2769542951229798,-0.479507369079601,0.9301398665684627,0.9301398665684627,0.0
BA_m3_fonctionnel,3,3,peripheral,3,0.3,50,0.9961200795178531,0.9980328003056005,0.9908732443970782,0.0019127207877474017,3.2417788591238486,2.9750238478320985,-0.26675501129175005,0.9626947618983587,1.021825081987354,0.059130320088995325
BA_m3_fonctionnel,3,3,peripheral,3,0.3,150,0.9980600385939913,0.9833777772093434,0.9945501966118214,-0.014682261384647899,2.2629175821570104,3.89850305410698,1.6355854719499696,0.9374481083772149,0.9965784284662095,0.05913032008899455
BA_m3_fonctionnel,3,3,peripheral,3,0.3,300,0.9964250752497822,0.985122860821456,0.9912843834837454,-0.01130221442832624,2.21388258220661,3.9958216937418642,1.7819391115352543,0.9520645919947193,1.004551055893939,0.05248646389921974
BA_m3_fonctionnel,3,3,peripheral,3,0.8,50,0.9977043076026891,0.9951189049808442,0.9962972806259467,-0.0025854026218449233,2.0944657519937944,3.557240780858711,1.4627750288649168,0.9407700364721022,0.9892701866574576,0.04850015018535536
BA_m3_fonctionnel,3,3,peripheral,3,0.8,150,0.9982790014578952,0.9953290947868597,0.999019368713103,-0.0029499066710354516,1.8228082973192223,2.5204927023256505,0.6976844050064281,0.9341261802823274,0.9427631933290348,0.008637013046707387
