config,topo,m,i_stim,seed,node,degree,lz_full,lz_tail
FULL,ba_m3_functional,3,0.0,3,25,6,0.8503112646845744,1.411865569845733
FULL,ba_m3_functional,3,0.0,3,26,11,0.8503112646845744,0.9966109904793409
FULL,ba_m3_functional,3,0.0,3,27,7,0.8503112646845744,0.9966109904793409
FULL,ba_m3_functional,3,0.0,3,28,4,1.097175825399451,1.411865569845733
FULL,ba_m3_functional,3,0.0,3,29,3,0.9600288472245195,1.1627128222258978
FULL,ba_m3_functional,3,0.0,3,30,4,0.9051700559545469,1.4949164857190111
FULL,ba_m3_functional,3,0.0,3,31,7,0.8228818690495882,0.9966109904793409
FULL,ba_m3_functional,3,0.0,3,32,8,0.8503112646845744,0.9966109904793409
FULL,ba_m3_functional,3,0.0,3,33,3,0.8228818690495882,1.411865569845733
FULL,ba_m3_functional,3,0.0,3,34,6,0.8503112646845744,1.4949164857190111
FULL,ba_m3_functional,3,0.0,3,35,4,0.9600288472245195,0.9966109904793409
FULL,ba_m3_functional,3,0.0,3,36,5,0.8228818690495882,0.9966109904793409
FULL,ba_m3_functional,3,0.0,3,37,5,0.8503112646845744,1.4949164857190111
FULL,ba_m3_functional,3,0.0,3,38,4,0.8503112646845744,1.411865569845733
FULL,ba_m3_functional,3,0.0,3,39,12,0.8777406603195607,1.4949164857190111
FULL,ba_m3_functional,3,0.0,3,40,4,0.9051700559545469,0.9966109904793409
FULL,ba_m3_functional,3,0.0,3,41,5,0.9051700559545469,1.3288146539724546
FULL,ba_m3_functional,3,0.0,3,42,5,0.8777406603195607,1.411865569845733
FULL,ba_m3_functional,3,0.0,3,43,5,0.8777406603195607,0.9966109904793409
FULL,ba_m3_functional,3,0.0,3,44,7,1.014887638494492,0.9966109904793409
FULL,ba_m3_functional,3,0.0,3,45,8,0.9051700559545469,1.5779674015922898
FULL,ba_m3_functional,3,0.0,3,46,1,1.097175825399451,1.9101710650854034
FULL,ba_m3_functional,3,0.0,3,47,6,0.9051700559545469,1.4949164857190111
FULL,ba_m3_functional,3,0.0,3,48,4,0.9325994515895332,0.9966109904793409
FULL,ba_m3_functional,3,0.0,3,49,5,0.9051700559545469,0.9966109904793409
FULL,ba_m3_functional,3,0.0,3,50,5,0.9325994515895332,1.245763738099176
FULL,ba_m3_functional,3,0.0,3,51,5,0.9600288472245195,1.411865569845733
FULL,ba_m3_functional,3,0.0,3,52,5,0.8777406603195607,1.6610183174655682
FULL,ba_m3_functional,3,0.0,3,53,2,0.8503112646845744,0.9966109904793409
FULL,ba_m3_functional,3,0.0,3,54,4,0.9325994515895332,1.411865569845733
FULL,ba_m3_functional,3,0.0,3,55,4,0.9051700559545469,1.245763738099176
FULL,ba_m3_functional,3,0.0,3,56,3,1.097175825399451,1.4949164857190111
FULL,ba_m3_functional,3,0.0,3,57,2,0.8777406603195607,1.411865569845733
FULL,ba_m3_functional,3,0.0,3,58,5,0.8503112646845744,1.245763738099176
FULL,ba_m3_functional,3,0.0,3,59,4,0.8228818690495882,0.9966109904793409
FULL,ba_m3_functional,3,0.0,3,60,7,1.097175825399451,1.411865569845733
FULL,ba_m3_functional,3,0.0,3,61,5,0.8503112646845744,1.245763738099176
FULL,ba_m3_functional,3,0.0,3,62,6,0.8228818690495882,0.9966109904793409
FULL,ba_m3_functional,3,0.0,3,63,4,0.9051700559545469,1.411865569845733
FULL,ba_m3_functional,3,0.0,3,64,4,0.8503112646845744,0.9966109904793409
FULL,ba_m3_functional,3,0.0,3,65,11,0.9051700559545469,1.4949164857190111
FULL,ba_m3_functional,3,0.0,3,66,5,0.9051700559545469,1.1627128222258978
FULL,ba_m3_functional,3,0.0,3,67,6,0.8777406603195607,0.9966109904793409
FULL,ba_m3_functional,3,0.0,3,68,2,1.0697464297644645,1.6610183174655682
FULL,ba_m3_functional,3,0.0,3,69,3,0.8503112646845744,1.7440692333388463
FULL,ba_m3_functional,3,0.0,3,70,6,0.9600288472245195,0.9966109904793409
FULL,ba_m3_functional,3,0.0,3,71,1,0.8777406603195607,1.3288146539724546
FULL,ba_m3_functional,3,0.0,3,72,4,0.9325994515895332,1.3288146539724546
FULL,ba_m3_functional,3,0.0,3,73,2,0.8777406603195607,1.7440692333388463
FULL,ba_m3_functional,3,0.0,3,74,3,0.8777406603195607,1.5779674015922898
FULL,ba_m3_functional,3,0.0,3,75,7,0.9325994515895332,0.9966109904793409
FULL,ba_m3_functional,3,0.0,3,76,6,1.014887638494492,1.4949164857190111
FULL,ba_m3_functional,3,0.0,3,77,3,0.8503112646845744,1.3288146539724546
FULL,ba_m3_functional,3,0.0,3,78,3,0.9051700559545469,1.411865569845733
FULL,ba_m3_functional,3,0.0,3,79,5,0.8228818690495882,0.9966109904793409
FULL,ba_m3_functional,3,0.0,3,80,7,0.9051700559545469,0.9966109904793409
FULL,ba_m3_functional,3,0.0,3,81,3,0.9325994515895332,0.9966109904793409
FULL,ba_m3_functional,3,0.0,3,82,3,0.9325994515895332,1.7440692333388463
FULL,ba_m3_functional,3,0.0,3,83,5,0.8503112646845744,1.245763738099176
FULL,ba_m3_functional,3,0.0,3,84,3,0.9325994515895332,1.6610183174655682
FULL,ba_m3_functional,3,0.0,3,85,6,0.9325994515895332,0.9966109904793409
FULL,ba_m3_functional,3,0.0,3,86,3,0.9325994515895332,1.5779674015922898
FULL,ba_m3_functional,3,0.0,3,87,2,1.097175825399451,1.8271201492121252
FULL,ba_m3_functional,3,0.0,3,88,4,1.014887638494492,1.3288146539724546
FULL,ba_m3_functional,3,0.0,3,89,1,1.1520346166694233,1.411865569845733
FULL,ba_m3_functional,3,0.0,3,90,3,0.8503112646845744,0.9966109904793409
FULL,ba_m3_functional,3,0.0,3,91,2,0.9051700559545469,1.5779674015922898
FULL,ba_m3_functional,3,0.0,3,92,4,0.9051700559545469,1.245763738099176
FULL,ba_m3_functional,3,0.0,3,93,4,0.9600288472245195,0.9966109904793409
FULL,ba_m3_functional,3,0.0,3,94,5,0.9051700559545469,1.4949164857190111
FULL,ba_m3_functional,3,0.0,3,95,2,0.9051700559545469,0.9966109904793409
FULL,ba_m3_functional,3,0.0,3,96,4,0.9051700559545469,0.9966109904793409
FULL,ba_m3_functional,3,0.0,3,97,1,1.0697464297644645,1.411865569845733
FULL,ba_m3_functional,3,0.0,3,98,2,0.9325994515895332,1.4949164857190111
FULL,ba_m3_functional,3,0.0,3,99,1,1.097175825399451,0.9966109904793409
FULL,ba_m3_functional,3,0.0,4,0,7,0.8503112646845744,0.9966109904793409
FULL,ba_m3_functional,3,0.0,4,1,28,0.9325994515895332,0.9966109904793409
FULL,ba_m3_functional,3,0.0,4,2,13,0.9600288472245195,1.245763738099176
FULL,ba_m3_functional,3,0.0,4,3,23,0.8777406603195607,1.3288146539724546
FULL,ba_m3_functional,3,0.0,4,4,15,0.8503112646845744,0.9966109904793409
FULL,ba_m3_functional,3,0.0,4,5,17,0.8228818690495882,1.411865569845733
FULL,ba_m3_functional,3,0.0,4,6,12,0.9051700559545469,0.9966109904793409
FULL,ba_m3_functional,3,0.0,4,7,15,0.9325994515895332,0.9966109904793409
FULL,ba_m3_functional,3,0.0,4,8,24,0.9874582428595058,0.9966109904793409
FULL,ba_m3_functional,3,0.0,4,9,7,0.8503112646845744,1.1627128222258978
FULL,ba_m3_functional,3,0.0,4,10,12,0.9051700559545469,0.9966109904793409
FULL,ba_m3_functional,3,0.0,4,11,5,0.8777406603195607,1.3288146539724546
FULL,ba_m3_functional,3,0.0,4,12,1,0.9325994515895332,1.411865569845733
FULL,ba_m3_functional,3,0.0,4,13,2,0.9051700559545469,1.4949164857190111
FULL,ba_m3_functional,3,0.0,4,14,10,0.8503112646845744,1.245763738099176
FULL,ba_m3_functional,3,0.0,4,15,7,1.0697464297644645,1.9101710650854034
FULL,ba_m3_functional,3,0.0,4,16,5,0.9600288472245195,0.9966109904793409
FULL,ba_m3_functional,3,0.0,4,17,9,0.8777406603195607,0.9966109904793409
FULL,ba_m3_functional,3,0.0,4,18,7,0.8503112646845744,0.9966109904793409
FULL,ba_m3_functional,3,0.0,4,19,2,1.014887638494492,1.8271201492121252
FULL,ba_m3_functional,3,0.0,4,20,16,0.9600288472245195,0.9966109904793409
FULL,ba_m3_functional,3,0.0,4,21,6,0.9051700559545469,0.9966109904793409
FULL,ba_m3_functional,3,0.0,4,22,2,0.9051700559545469,1.0796619063526194
FULL,ba_m3_functional,3,0.0,4,23,7,0.8228818690495882,0.9966109904793409
FULL,ba_m3_functional,3,0.0,4,24,5,0.8503112646845744,0.9966109904793409
FULL,ba_m3_functional,3,0.0,4,25,10,0.8503112646845744,1.4949164857190111
FULL,ba_m3_functional,3,0.0,4,26,6,0.8503112646845744,0.9966109904793409
FULL,ba_m3_functional,3,0.0,4,27,9,0.8777406603195607,0.9966109904793409
FULL,ba_m3_functional,3,0.0,4,28,3,0.8228818690495882,1.411865569845733
FULL,ba_m3_functional,3,0.0,4,29,9,1.0423170341294783,0.9966109904793409
FULL,ba_m3_functional,3,0.0,4,30,5,0.8503112646845744,0.9966109904793409
FULL,ba_m3_functional,3,0.0,4,31,6,0.9051700559545469,1.411865569845733
FULL,ba_m3_functional,3,0.0,4,32,3,0.9325994515895332,1.245763738099176
FULL,ba_m3_functional,3,0.0,4,33,5,0.8503112646845744,1.7440692333388463
FULL,ba_m3_functional,3,0.0,4,34,3,0.6857348908746568,1.411865569845733
FULL,ba_m3_functional,3,0.0,4,35,7,0.9600288472245195,0.9966109904793409
FULL,ba_m3_functional,3,0.0,4,36,7,0.9051700559545469,1.411865569845733
FULL,ba_m3_functional,3,0.0,4,37,9,0.8503112646845744,0.9966109904793409
FULL,ba_m3_functional,3,0.0,4,38,5,0.8777406603195607,0.9966109904793409
FULL,ba_m3_functional,3,0.0,4,39,3,0.8777406603195607,1.411865569845733
FULL,ba_m3_functional,3,0.0,4,40,4,0.8777406603195607,0.9966109904793409
FULL,ba_m3_functional,3,0.0,4,41,7,0.8228818690495882,0.9966109904793409
FULL,ba_m3_functional,3,0.0,4,42,3,0.8777406603195607,1.6610183174655682
FULL,ba_m3_functional,3,0.0,4,43,1,1.0423170341294783,1.7440692333388463
FULL,ba_m3_functional,3,0.0,4,44,3,1.014887638494492,1.9932219809586817
FULL,ba_m3_functional,3,0.0,4,45,7,0.8228818690495882,1.245763738099176
FULL,ba_m3_functional,3,0.0,4,46,4,0.8777406603195607,1.3288146539724546
FULL,ba_m3_functional,3,0.0,4,47,6,0.8228818690495882,1.0796619063526194
FULL,ba_m3_functional,3,0.0,4,48,7,0.9051700559545469,1.245763738099176
FULL,ba_m3_functional,3,0.0,4,49,4,0.9051700559545469,0.9966109904793409
FULL,ba_m3_functional,3,0.0,4,50,4,0.8503112646845744,0.9966109904793409
FULL,ba_m3_functional,3,0.0,4,51,6,0.9600288472245195,0.9966109904793409
FULL,ba_m3_functional,3,0.0,4,52,6,0.8503112646845744,1.245763738099176
FULL,ba_m3_functional,3,0.0,4,53,6,0.8228818690495882,0.9966109904793409
FULL,ba_m3_functional,3,0.0,4,54,3,0.9051700559545469,1.4949164857190111
FULL,ba_m3_functional,3,0.0,4,55,2,0.9051700559545469,1.4949164857190111
FULL,ba_m3_functional,3,0.0,4,56,3,0.9325994515895332,1.411865569845733
FULL,ba_m3_functional,3,0.0,4,57,3,0.8503112646845744,1.245763738099176
FULL,ba_m3_functional,3,0.0,4,58,3,0.9051700559545469,0.9966109904793409
FULL,ba_m3_functional,3,0.0,4,59,7,0.9051700559545469,1.411865569845733
FULL,ba_m3_functional,3,0.0,4,60,1,1.0697464297644645,1.411865569845733
FULL,ba_m3_functional,3,0.0,4,61,6,0.8777406603195607,1.411865569845733
FULL,ba_m3_functional,3,0.0,4,62,5,0.9051700559545469,0.9966109904793409
FULL,ba_m3_functional,3,0.0,4,63,4,0.9874582428595058,1.3288146539724546
FULL,ba_m3_functional,3,0.0,4,64,8,0.8777406603195607,0.9966109904793409
FULL,ba_m3_functional,3,0.0,4,65,4,0.9051700559545469,1.4949164857190111
FULL,ba_m3_functional,3,0.0,4,66,1,0.9600288472245195,1.411865569845733
FULL,ba_m3_functional,3,0.0,4,67,6,0.9874582428595058,0.9966109904793409
FULL,ba_m3_functional,3,0.0,4,68,6,1.014887638494492,0.9966109904793409
FULL,ba_m3_functional,3,0.0,4,69,1,1.0423170341294783,1.8271201492121252
FULL,ba_m3_functional,3,0.0,4,70,4,0.8777406603195607,1.411865569845733
FULL,ba_m3_functional,3,0.0,4,71,4,0.8503112646845744,1.3288146539724546
FULL,ba_m3_functional,3,0.0,4,72,4,0.9051700559545469,0.9966109904793409
FULL,ba_m3_functional,3,0.0,4,73,4,0.8503112646845744,1.411865569845733
FULL,ba_m3_functional,3,0.0,4,74,3,1.0697464297644645,1.9101710650854034
FULL,ba_m3_functional,3,0.0,4,75,3,0.9051700559545469,1.245763738099176
FULL,ba_m3_functional,3,0.0,4,76,3,1.0697464297644645,1.245763738099176
FULL,ba_m3_functional,3,0.0,4,77,4,0.9325994515895332,0.9966109904793409
FULL,ba_m3_functional,3,0.0,4,78,5,0.8503112646845744,1.3288146539724546
FULL,ba_m3_functional,3,0.0,4,79,4,1.014887638494492,1.245763738099176
FULL,ba_m3_functional,3,0.0,4,80,2,1.014887638494492,1.4949164857190111
FULL,ba_m3_functional,3,0.0,4,81,1,1.014887638494492,0.9966109904793409
FULL,ba_m3_functional,3,0.0,4,82,2,0.9874582428595058,1.5779674015922898
FULL,ba_m3_functional,3,0.0,4,83,4,0.8777406603195607,0.9966109904793409
FULL,ba_m3_functional,3,0.0,4,84,5,0.9051700559545469,0.9966109904793409
FULL,ba_m3_functional,3,0.0,4,85,7,0.7680230777796155,1.3288146539724546
FULL,ba_m3_functional,3,0.0,4,86,3,0.8503112646845744,1.245763738099176
FULL,ba_m3_functional,3,0.0,4,87,1,0.9874582428595058,1.9101710650854034
FULL,ba_m3_functional,3,0.0,4,88,4,0.8777406603195607,1.4949164857190111
FULL,ba_m3_functional,3,0.0,4,89,2,0.8228818690495882,1.4949164857190111
FULL,ba_m3_functional,3,0.0,4,90,7,0.8503112646845744,0.9966109904793409
FULL,ba_m3_functional,3,0.0,4,91,5,1.0423170341294783,1.6610183174655682
FULL,ba_m3_functional,3,0.0,4,92,2,1.097175825399451,1.5779674015922898
FULL,ba_m3_functional,3,0.0,4,93,3,0.9600288472245195,1.245763738099176
FULL,ba_m3_functional,3,0.0,4,94,3,1.014887638494492,1.9932219809586817
FULL,ba_m3_functional,3,0.0,4,95,4,0.8503112646845744,1.5779674015922898
FULL,ba_m3_functional,3,0.0,4,96,2,0.9325994515895332,1.3288146539724546
FULL,ba_m3_functional,3,0.0,4,97,2,0.8777406603195607,1.1627128222258978
FULL,ba_m3_functional,3,0.0,4,98,6,0.9874582428595058,1.411865569845733
FULL,ba_m3_functional,3,0.0,4,99,7,0.7954524734146019,1.411865569845733
FULL,ba_m3_functional,3,0.3,0,0,2,1.1246052210344373,1.5779674015922898
FULL,ba_m3_functional,3,0.3,0,1,2,1.097175825399451,1.411865569845733
FULL,ba_m3_functional,3,0.3,0,2,29,0.713164286509643,0.9966109904793409
FULL,ba_m3_functional,3,0.3,0,3,7,1.1246052210344373,1.5779674015922898
FULL,ba_m3_functional,3,0.3,0,4,4,0.9325994515895332,1.9101710650854034
FULL,ba_m3_functional,3,0.3,0,5,2,1.1520346166694233,1.4949164857190111
FULL,ba_m3_functional,3,0.3,0,6,6,1.1246052210344373,1.6610183174655682
FULL,ba_m3_functional,3,0.3,0,7,6,0.9325994515895332,1.4949164857190111
FULL,ba_m3_functional,3,0.3,0,8,6,0.9874582428595058,0.9966109904793409
FULL,ba_m3_functional,3,0.3,0,9,6,1.2068934079393958,1.4949164857190111
FULL,ba_m3_functional,3,0.3,0,10,7,1.014887638494492,1.411865569845733
FULL,ba_m3_functional,3,0.3,0,11,3,1.1520346166694233,1.4949164857190111
FULL,ba_m3_functional,3,0.3,0,12,2,1.1246052210344373,1.4949164857190111
FULL,ba_m3_functional,3,0.3,0,13,3,0.9051700559545469,1.6610183174655682
FULL,ba_m3_functional,3,0.3,0,14,4,1.2068934079393958,1.6610183174655682
FULL,ba_m3_functional,3,0.3,0,15,5,1.2068934079393958,1.4949164857190111
FULL,ba_m3_functional,3,0.3,0,16,4,1.0697464297644645,1.411865569845733
FULL,ba_m3_functional,3,0.3,0,17,3,1.316610990479341,1.4949164857190111
FULL,ba_m3_functional,3,0.3,0,18,2,1.2068934079393958,1.6610183174655682
FULL,ba_m3_functional,3,0.3,0,19,5,1.1520346166694233,1.6610183174655682
FULL,ba_m3_functional,3,0.3,0,20,5,1.1520346166694233,0.9966109904793409
FULL,ba_m3_functional,3,0.3,0,21,2,1.1794640123044096,1.3288146539724546
FULL,ba_m3_functional,3,0.3,0,22,5,1.2068934079393958,1.3288146539724546
FULL,ba_m3_functional,3,0.3,0,23,14,1.014887638494492,0.9966109904793409
FULL,ba_m3_functional,3,0.3,0,24,5,1.2068934079393958,1.8271201492121252
FULL,ba_m3_functional,3,0.3,0,25,8,0.9600288472245195,1.4949164857190111
FULL,ba_m3_functional,3,0.3,0,26,4,1.014887638494492,1.411865569845733
FULL,ba_m3_functional,3,0.3,0,27,19,1.014887638494492,0.9966109904793409
FULL,ba_m3_functional,3,0.3,0,28,4,1.234322803574382,1.6610183174655682
FULL,ba_m3_functional,3,0.3,0,29,4,1.1794640123044096,1.3288146539724546
FULL,ba_m3_functional,3,0.3,0,30,8,1.1246052210344373,1.4949164857190111
FULL,ba_m3_functional,3,0.3,0,31,5,1.1246052210344373,1.5779674015922898
FULL,ba_m3_functional,3,0.3,0,32,2,1.2617521992093685,1.245763738099176
FULL,ba_m3_functional,3,0.3,0,33,3,1.0423170341294783,1.411865569845733
FULL,ba_m3_functional,3,0.3,0,34,7,0.9325994515895332,1.5779674015922898
FULL,ba_m3_functional,3,0.3,0,35,33,0.7405936821446293,0.9966109904793409
FULL,ba_m3_functional,3,0.3,0,36,4,1.2891815948443548,1.5779674015922898
FULL,ba_m3_functional,3,0.3,0,37,5,1.234322803574382,1.4949164857190111
FULL,ba_m3_functional,3,0.3,0,38,3,1.1246052210344373,1.4949164857190111
FULL,ba_m3_functional,3,0.3,0,39,8,0.9600288472245195,1.3288146539724546
FULL,ba_m3_functional,3,0.3,0,40,4,1.2068934079393958,1.3288146539724546
FULL,ba_m3_functional,3,0.3,0,41,2,0.9600288472245195,1.411865569845733
FULL,ba_m3_functional,3,0.3,0,42,6,1.097175825399451,1.411865569845733
FULL,ba_m3_functional,3,0.3,0,43,3,0.9874582428595058,1.245763738099176
FULL,ba_m3_functional,3,0.3,0,44,4,1.1246052210344373,1.411865569845733
FULL,ba_m3_functional,3,0.3,0,45,5,1.1794640123044096,1.6610183174655682
FULL,ba_m3_functional,3,0.3,0,46,1,1.1794640123044096,1.4949164857190111
FULL,ba_m3_functional,3,0.3,0,47,6,1.1520346166694233,1.3288146539724546
FULL,ba_m3_functional,3,0.3,0,48,6,1.1520346166694233,1.7440692333388463
FULL,ba_m3_functional,3,0.3,0,49,8,1.1246052210344373,1.411865569845733
FULL,ba_m3_functional,3,0.3,0,50,7,1.234322803574382,1.411865569845733
FULL,ba_m3_functional,3,0.3,0,51,2,1.1520346166694233,1.3288146539724546
FULL,ba_m3_functional,3,0.3,0,52,1,0.9874582428595058,1.4949164857190111
FULL,ba_m3_functional,3,0.3,0,53,3,1.2068934079393958,1.4949164857190111
FULL,ba_m3_functional,3,0.3,0,54,4,1.097175825399451,1.6610183174655682
FULL,ba_m3_functional,3,0.3,0,55,8,1.0697464297644645,1.245763738099176
FULL,ba_m3_functional,3,0.3,0,56,4,1.1246052210344373,0.9966109904793409
FULL,ba_m3_functional,3,0.3,0,57,5,1.0423170341294783,1.4949164857190111
FULL,ba_m3_functional,3,0.3,0,58,4,1.2617521992093685,1.5779674015922898
FULL,ba_m3_functional,3,0.3,0,59,18,0.8228818690495882,0.9966109904793409
FULL,ba_m3_functional,3,0.3,0,60,6,1.2617521992093685,0.9966109904793409
FULL,ba_m3_functional,3,0.3,0,61,6,1.097175825399451,1.8271201492121252
FULL,ba_m3_functional,3,0.3,0,62,3,1.1246052210344373,1.6610183174655682
FULL,ba_m3_functional,3,0.3,0,63,4,1.2068934079393958,1.7440692333388463
FULL,ba_m3_functional,3,0.3,0,64,5,1.097175825399451,0.9966109904793409
FULL,ba_m3_functional,3,0.3,0,65,6,0.8503112646845744,1.4949164857190111
FULL,ba_m3_functional,3,0.3,0,66,4,1.097175825399451,1.6610183174655682
FULL,ba_m3_functional,3,0.3,0,67,7,1.2891815948443548,1.411865569845733
FULL,ba_m3_functional,3,0.3,0,68,3,1.014887638494492,1.411865569845733
FULL,ba_m3_functional,3,0.3,0,69,31,0.7680230777796155,0.9966109904793409
FULL,ba_m3_functional,3,0.3,0,70,3,1.1520346166694233,1.4949164857190111
FULL,ba_m3_functional,3,0.3,0,71,3,0.9874582428595058,1.7440692333388463
FULL,ba_m3_functional,3,0.3,0,72,9,1.1246052210344373,1.4949164857190111
FULL,ba_m3_functional,3,0.3,0,73,20,1.0423170341294783,0.9966109904793409
FULL,ba_m3_functional,3,0.3,0,74,5,1.2068934079393958,1.3288146539724546
FULL,ba_m3_functional,3,0.3,0,75,2,1.1794640123044096,0.9966109904793409
FULL,ba_m3_functional,3,0.3,0,76,1,0.9600288472245195,1.411865569845733
FULL,ba_m3_functional,3,0.3,0,77,2,1.1520346166694233,1.5779674015922898
FULL,ba_m3_functional,3,0.3,0,78,5,1.2068934079393958,1.245763738099176
FULL,ba_m3_functional,3,0.3,0,79,4,1.1794640123044096,1.4949164857190111
FULL,ba_m3_functional,3,0.3,0,80,1,1.1520346166694233,1.6610183174655682
FULL,ba_m3_functional,3,0.3,0,81,19,0.7405936821446293,0.9966109904793409
FULL,ba_m3_functional,3,0.3,0,82,4,0.9325994515895332,1.3288146539724546
FULL,ba_m3_functional,3,0.3,0,83,1,1.1794640123044096,1.8271201492121252
FULL,ba_m3_functional,3,0.3,0,84,7,0.9874582428595058,1.6610183174655682
FULL,ba_m3_functional,3,0.3,0,85,3,1.1794640123044096,1.245763738099176
FULL,ba_m3_functional,3,0.3,0,86,3,1.2068934079393958,1.7440692333388463
FULL,ba_m3_functional,3,0.3,0,87,5,0.9325994515895332,1.4949164857190111
FULL,ba_m3_functional,3,0.3,0,88,4,1.1246052210344373,1.4949164857190111
FULL,ba_m3_functional,3,0.3,0,89,12,1.097175825399451,1.6610183174655682
FULL,ba_m3_functional,3,0.3,0,90,7,1.097175825399451,1.5779674015922898
FULL,ba_m3_functional,3,0.3,0,91,6,1.1520346166694233,1.245763738099176
FULL,ba_m3_functional,3,0.3,0,92,7,1.2891815948443548,1.5779674015922898
FULL,ba_m3_functional,3,0.3,0,93,6,0.9051700559545469,1.3288146539724546
FULL,ba_m3_functional,3,0.3,0,94,2,1.2891815948443548,1.8271201492121252
FULL,ba_m3_functional,3,0.3,0,95,6,0.9874582428595058,1.5779674015922898
FULL,ba_m3_functional,3,0.3,0,96,1,1.014887638494492,1.5779674015922898
FULL,ba_m3_functional,3,0.3,0,97,4,0.9874582428595058,1.4949164857190111
FULL,ba_m3_functional,3,0.3,0,98,1,0.9325994515895332,1.4949164857190111
FULL,ba_m3_functional,3,0.3,0,99,3,1.0697464297644645,1.5779674015922898
FULL,ba_m3_functional,3,0.3,1,0,7,0.9325994515895332,0.9966109904793409
FULL,ba_m3_functional,3,0.3,1,1,5,1.097175825399451,1.411865569845733
FULL,ba_m3_functional,3,0.3,1,2,7,1.234322803574382,0.9966109904793409
FULL,ba_m3_functional,3,0.3,1,3,5,1.1520346166694233,1.6610183174655682
FULL,ba_m3_functional,3,0.3,1,4,1,0.8503112646845744,1.6610183174655682
FULL,ba_m3_functional,3,0.3,1,5,6,0.9874582428595058,1.6610183174655682
FULL,ba_m3_functional,3,0.3,1,6,6,1.1794640123044096,1.6610183174655682
FULL,ba_m3_functional,3,0.3,1,7,7,1.097175825399451,1.7440692333388463
FULL,ba_m3_functional,3,0.3,1,8,3,1.1520346166694233,1.245763738099176
FULL,ba_m3_functional,3,0.3,1,9,28,0.6857348908746568,0.9966109904793409
FULL,ba_m3_functional,3,0.3,1,10,4,1.234322803574382,1.6610183174655682
FULL,ba_m3_functional,3,0.3,1,11,6,1.2068934079393958,1.411865569845733
FULL,ba_m3_functional,3,0.3,1,12,1,0.9325994515895332,1.8271201492121252
FULL,ba_m3_functional,3,0.3,1,13,3,1.1246052210344373,1.1627128222258978
FULL,ba_m3_functional,3,0.3,1,14,33,0.713164286509643,0.9966109904793409
FULL,ba_m3_functional,3,0.3,1,15,5,1.097175825399451,1.411865569845733
FULL,ba_m3_functional,3,0.3,1,16,8,1.1794640123044096,1.6610183174655682
FULL,ba_m3_functional,3,0.3,1,17,1,1.1246052210344373,1.1627128222258978
FULL,ba_m3_functional,3,0.3,1,18,3,1.097175825399451,1.7440692333388463
