topology,ba_m,seed,target,target_deg,i_event,t_event,sync_pre,sync_event,sync_post,sync_surge,h_pre,h_post,delta_H,lz_pre,lz_post,delta_LZ
BA_m3_fonctionnel,3,4,hub,30,1.5,50,0.9738825415813387,0.9853909899390293,0.9701828960740693,0.011508448357690604,4.367107054599777,3.2689079604927382,-1.0981990941070388,1.150715892068983,1.1766269312091042,0.02591103914012116
BA_m3_fonctionnel,3,4,hub,30,1.5,150,0.9681818638838824,0.8619440080788079,0.967293331130413,-0.1062378558050745,4.436324993051011,3.37400818889042,-1.062316804160591,1.1679899181623972,1.227120238251392,0.05913032008899477
BA_m3_fonctionnel,3,4,hub,30,1.5,300,0.9420202337495294,0.8424418293196141,0.9603914639900154,-0.09957840442991528,4.4543678868473275,3.215696192048721,-1.2386716947986067,1.1659967613054647,1.1972228853974058,0.031226124091941143
BA_m3_fonctionnel,3,4,hub,30,3.0,50,0.947681393331244,0.9166499843690563,0.9741737877822106,-0.0310314089621877,4.417744607225265,3.3785033804463622,-1.0392412267789024,1.1035445131215822,1.1234760816909062,0.019931568569323987
BA_m3_fonctionnel,3,4,hub,30,3.0,150,0.9530022885285019,0.9453067530372561,0.9716160364997936,-0.007695535491245797,4.448400623749242,3.387630581855282,-1.06077004189396,1.1613460619726221,1.182606401779902,0.021260339807279927
BA_m3_fonctionnel,3,4,hub,30,3.0,300,0.9454876255765128,0.8344972277347171,0.9638962485546512,-0.11099039784179565,4.492723432165434,3.2865191869693455,-1.2062042451960884,1.16466799006751,1.224462695775482,0.05979470570797196
BA_m5_dead_zone,5,0,peripheral,5,0.3,50,0.981105823871434,0.9863822351954806,0.982106922883451,0.005276411324046659,2.954293397221949,2.8762886883838132,-0.0780047088381357,1.1826064017799023,1.21449691149082,0.03189050971091767
BA_m5_dead_zone,5,0,peripheral,5,0.3,150,0.9800591897086554,0.9726642855387556,0.9812624115051041,-0.007394904169899741,2.8720746280046603,2.9633525148128745,0.09127788680821425,1.2231339245375275,1.2470518068207161,0.023917882283188696
BA_m5_dead_zone,5,0,peripheral,5,0.3,300,0.9810017754341027,0.9627299694434751,0.9810192494199298,-0.01827180599062761,2.892465335339698,2.9388734731678237,0.046408137828125806,1.2370860225360547,1.2071886696820677,-0.02989735285398698
BA_m5_dead_zone,5,0,peripheral,5,0.8,50,0.9787547834945135,0.9834883832942548,0.9815403104218152,0.004733599799741306,3.1341490293907643,3.0229267635515935,-0.11122226583917083,1.2218051532995722,1.2045311272061578,-0.01727402609341433
BA_m5_dead_zone,5,0,peripheral,5,0.8,150,0.98003290118508,0.9735202175575473,0.9819625310339475,-0.006512683627532767,2.919346585430779,2.993767280803549,0.07442069537276996,1.190579029207631,1.2091818265390004,0.01860279733136938
BA_m5_dead_zone,5,0,peripheral,5,0.8,300,0.9812834076469478,0.9577143281073597,0.9802141505239989,-0.02356907953958809,3.1289922623590614,2.915372066246415,-0.21362019611264627,1.227120238251392,1.1799488593039913,-0.047171378947400644
BA_m5_dead_zone,5,0,peripheral,5,1.5,50,0.9802606658868077,0.9847324730392478,0.9822771779745748,0.00447180715244011,2.9915055111022464,2.8907900493277228,-0.10071546177452362,1.2131681402528656,1.2111749833959329,-0.0019931568569326874
BA_m5_dead_zone,5,0,peripheral,5,1.5,150,0.9810411010579995,0.9716142802151208,0.9799350368996637,-0.009426820842878714,2.9492368824327304,2.8248446883603013,-0.12439219407242907,1.1792844736850143,1.2025379703492256,0.02325349666421128
BA_m5_dead_zone,5,0,peripheral,5,1.5,300,0.9822011987096746,0.9627134524197134,0.9807022709944663,-0.019487746289961194,2.884564019463213,2.928218147448763,0.04365412798555024,1.1885858723506986,1.211174983395933,0.022589111045234533
BA_m5_dead_zone,5,0,peripheral,5,3.0,50,0.9816394729484504,0.9781664518180081,0.9826796724528756,-0.003473021130442344,2.903428915533398,2.87370891882026,-0.029719996713137853,1.2204763820616176,1.1786200880660365,-0.041856293995581106
BA_m5_dead_zone,5,0,peripheral,5,3.0,150,0.9823938585560594,0.9706901766489733,0.980701596248618,-0.01170368190708615,3.010173830787843,2.8761586763198577,-0.1340151544679853,1.183270787398879,1.2543600486294684,0.07108926123058934
BA_m5_dead_zone,5,0,peripheral,5,3.0,300,0.9808741823539688,0.9655067170177688,0.9829745323411417,-0.015367465336200037,2.841460676849599,2.9838434845759605,0.14238280772636136,1.239743565011964,1.1500515064500054,-0.0896920585619585
BA_m5_dead_zone,5,0,hub,39,0.3,50,0.9801787169863899,0.9878859465331697,0.9827748796968023,0.007707229546779826,3.0944614819792213,3.013837136876821,-0.08062434510240024,1.1932365716835411,1.2105105977769555,0.01727402609341433
BA_m5_dead_zone,5,0,hub,39,0.3,150,0.9827135951667478,0.9760635998742289,0.9820505214579908,-0.006649995292518973,2.82265243906847,2.9948027639849806,0.1721503249165104,1.2311065519652573,1.2257914670134376,-0.00531508495181976
BA_m5_dead_zone,5,0,hub,39,0.3,300,0.9799223087472162,0.9620941979231808,0.9813390529038071,-0.017828110824035348,2.930608340993969,2.9911039026063015,0.060495561612332605,1.2417367218688962,1.203202355968203,-0.038534365900693146
BA_m5_dead_zone,5,0,hub,39,0.8,50,0.9805055493020345,0.9815941899402345,0.9828414271612192,0.0010886406382000224,3.12278885676305,2.9629008866488555,-0.15988797011419464,1.2251270813944595,1.2536956630104905,0.02856858161603104
BA_m5_dead_zone,5,0,hub,39,0.8,150,0.9831481213447157,0.9683886095888404,0.9817012927566336,-0.01475951175587531,2.9069817321211078,2.919662263301183,0.01268053118007506,1.2085174409200237,1.2271202382513924,0.018602797331368714
BA_m5_dead_zone,5,0,hub,39,0.8,300,0.9814308730636405,0.9635492858451363,0.9841693018180445,-0.01788158721850419,2.9539013959511276,2.9167019423430003,-0.037199453608127264,1.2457230355827618,1.1812776305419463,-0.06444540504081542
BA_m5_dead_zone,5,0,hub,39,1.5,50,0.9794790702421127,0.9102102950384843,0.9784086368288487,-0.0692687752036284,2.951534146385733,2.8685297166864214,-0.08300442969931154,1.2470518068207161,1.220476382061618,-0.026575424759098132
BA_m5_dead_zone,5,0,hub,39,1.5,150,0.9785899269854063,0.8935679542238857,0.9834214358710942,-0.08502197276152057,2.825622758889965,2.757588145719958,-0.06803461317000714,1.2596751335812884,1.1992160422543383,-0.06045909132695004
BA_m5_dead_zone,5,0,hub,39,1.5,300,0.9790181762063778,0.8916249112265424,0.9863104662043016,-0.08739326497983535,2.9629505352826424,2.893744340867382,-0.06920619441526021,1.2091818265390006,1.1600172907346684,-0.04916453580433222
BA_m5_dead_zone,5,0,hub,39,3.0,50,0.9801756255280044,0.8775250774153698,0.9844757519219633,-0.10265054811263463,2.915571757587697,2.781875689812191,-0.13369606777550613,1.2038667415871809,1.193900957302519,-0.009965784284661883
BA_m5_dead_zone,5,0,hub,39,3.0,150,0.9815261767819481,0.9252134599370562,0.9840512358190103,-0.05631271684489192,2.8687278786716472,2.7365468567113918,-0.1321810219602555,1.2430654931068512,1.217154453966731,-0.025911039140120273
BA_m5_dead_zone,5,0,hub,39,3.0,300,0.9810048784295,0.9105935637884655,0.985157597682606,-0.07041131464103456,2.9922406790767413,2.776454612744201,-0.21578606633254038,1.2151612971097976,1.177291316828082,-0.03786998028171551
BA_m5_dead_zone,5,1,peripheral,5,0.3,50,0.9825100806558515,0.9874780413540376,0.9844104105917807,0.004967960698186058,2.864835307468536,2.7048216639161073,-0.16001364355242886,1.231106551965257,1.1945653429214962,-0.0365412090437609
BA_m5_dead_zone,5,1,peripheral,5,0.3,150,0.983348812433658,0.9789906856010078,0.9838325107670131,-0.004358126832650244,2.97776441514792,2.8268971045063513,-0.15086731064156877,1.197222885397406,1.2237983101565049,0.026575424759098798
BA_m5_dead_zone,5,1,peripheral,5,0.3,300,0.9847085212077803,0.9713608757570188,0.9841194622250056,-0.013347645450761503,2.8749777962160374,2.8422433111678194,-0.032734485048218076,1.1892502579696762,1.2257914670134373,0.036541209043761125
BA_m5_dead_zone,5,1,peripheral,5,0.8,50,0.9824300693801371,0.9869586551436913,0.9840157415225556,0.004528585763554194,2.9326296778741736,3.0586936355031624,0.1260639576289888,1.2144969114908206,1.1899146435886538,-0.024582267902166777
BA_m5_dead_zone,5,1,peripheral,5,0.8,150,0.9855111006897019,0.9795227076862386,0.9834701528774048,-0.0059883930034633215,2.8950287334954625,2.845846198639945,-0.04918253485551771,1.210510597776956,1.1945653429214962,-0.015945254855459723
BA_m5_dead_zone,5,1,peripheral,5,0.8,300,0.9863901921279685,0.970587114481553,0.9868634154003665,-0.01580307764641553,2.8530358249303895,2.835872441829684,-0.01716338310070542,1.198551656635361,1.1859283298747894,-0.01262332676057154
BA_m5_dead_zone,5,1,peripheral,5,1.5,50,0.9852562633025355,0.9866987315673533,0.9836863416944173,0.0014424682648178644,2.81870329795438,3.0019230244210764,0.18321972646669638,1.1978872710163837,1.1772913168280819,-0.020595954188301846
BA_m5_dead_zone,5,1,peripheral,5,1.5,150,0.9836290617961692,0.9753386470671507,0.9815552818524981,-0.00829041472901848,2.9649582117878186,2.9298283532044413,-0.03512985858337725,1.1905790292076315,1.173305003114217,-0.017274026093414552
BA_m5_dead_zone,5,1,peripheral,5,1.5,300,0.9829083761300311,0.9657116828308386,0.9845579868308152,-0.01719669329919249,2.831124231848975,2.8317191253722607,0.0005948935232855668,1.2443942643448063,1.2191476108236623,-0.02524665352114397
BA_m5_dead_zone,5,1,peripheral,5,3.0,50,0.9852415114263136,0.9824705986803959,0.9824560098972637,-0.0027709127459176752,2.9091424294759154,2.9421364004783994,0.032993971002484024,1.154702205782848,1.2224695389185505,0.06776733313570249
BA_m5_dead_zone,5,1,peripheral,5,3.0,150,0.9810326285509424,0.9723609253585553,0.982369315201474,-0.008671703192387081,2.8567799315690774,2.906417002671602,0.049637071102524466,1.1998804278733155,1.219147610823663,0.01926718295034746
BA_m5_dead_zone,5,1,peripheral,5,3.0,300,0.9828572578246155,0.9717724574122593,0.9834480956545658,-0.011084800412356266,2.841248692045432,2.9896266685996142,0.1483779765541824,1.2078530553010451,1.2171544539667298,0.00930139866568469
BA_m5_dead_zone,5,1,hub,39,0.3,50,0.9829076145490224,0.9878709487587317,0.9845501849701555,0.004963334209709291,2.884079927867688,2.8587954486555076,-0.025284479212180244,1.2264558526324143,1.1945653429214966,-0.03189050971091767
BA_m5_dead_zone,5,1,hub,39,0.3,150,0.985610690680298,0.977181892872926,0.9828330596803416,-0.008428797807372046,2.7715571073870073,3.046613314325068,0.27505620693806065,1.2018735847302486,1.2025379703492256,0.0006643856189769703
BA_m5_dead_zone,5,1,hub,39,0.3,300,0.9854256537519874,0.9739373603026977,0.9860523407044598,-0.0114882934492897,2.8624573033206837,2.629751867091387,-0.23270543622929685,1.1945653429214962,1.1965584997784284,0.0019931568569322433
BA_m5_dead_zone,5,1,hub,39,0.8,50,0.984633448667245,0.9838873966557161,0.9815422623386775,-0.000746052011528886,2.876583854201691,2.9483987947644574,0.0718149405627666,1.182606401779902,1.2038667415871807,0.021260339807278594
BA_m5_dead_zone,5,1,hub,39,0.8,150,0.9859213471529649,0.9618780487857448,0.980816059807913,-0.02404329836722008,2.875353538364344,3.040056751846378,0.1647032134820341,1.1852639442558115,1.2397435650119641,0.05447962075615265
BA_m5_dead_zone,5,1,hub,39,0.8,300,0.9830785602807063,0.954853966253784,0.9847640059274038,-0.028224594026922234,2.8861235736176285,2.9604547253826863,0.07433115176505778,1.181942016160924,1.1553665914018254,-0.026575424759098576
BA_m5_dead_zone,5,1,hub,39,1.5,50,0.9840283471124108,0.911514825488333,0.9799935574319404,-0.07251352162407787,2.8371446462010503,2.9453466387884912,0.1082019925874409,1.2118393690149105,1.2204763820616173,0.008637013046706832
BA_m5_dead_zone,5,1,hub,39,1.5,150,0.9843163370817613,0.9104908177994891,0.9825105998037094,-0.0738255192822721,2.865715339658324,2.893794816396827,0.028079476738502862,1.1865927154937657,1.2144969114908202,0.027904195997054515
BA_m5_dead_zone,5,1,hub,39,1.5,300,0.9850491547929932,0.9042883510332016,0.9853268972919694,-0.08076080375979156,2.9317876815462443,2.7766737482198613,-0.1551139333263829,1.191243414826609,1.192572186064564,0.001328771237955051
BA_m5_dead_zone,5,1,hub,39,3.0,50,0.9844945395727215,0.8826592238616119,0.9837059241445372,-0.1018353157111096,3.0107266092980614,2.992082856184373,-0.018643753113688266,1.1852639442558115,1.1845995586368336,-0.0006643856189778585
BA_m5_dead_zone,5,1,hub,39,3.0,150,0.9846556339884036,0.9292993036388164,0.9825311523090643,-0.0553563303495872,2.8459796453012127,3.0153384686135167,0.169358823312304,1.2125037546338882,1.2417367218688968,0.029232967235008678
BA_m5_dead_zone,5,1,hub,39,3.0,300,0.9849449046346721,0.9232031980285323,0.9865566257283768,-0.06174170660613976,2.797695136145143,2.836230269904178,0.038535133759034945,1.219147610823663,1.205195512825136,-0.013952097998527035
BA_m5_dead_zone,5,2,peripheral,5,0.3,50,0.9795730696715288,0.9864898743366604,0.9787939287236586,0.0069168046651315596,2.8712663496738706,2.8674130076798257,-0.0038533419940449676,1.276284774055725,1.2463874212017385,-0.029897352853986536
BA_m5_dead_zone,5,2,peripheral,5,0.3,150,0.978288514032546,0.9698360323050157,0.9798290379687049,-0.008452481727530325,2.9738433693310284,2.906864286962931,-0.06697908236809758,1.2709696891039055,1.2370860225360536,-0.03388366656785191
BA_m5_dead_zone,5,2,peripheral,5,0.3,300,0.9803457225654413,0.963356151434519,0.9826261681379431,-0.016989571130922254,2.946757490397106,2.9036251763814356,-0.0431323140156703,1.2749560028177698,1.224462695775483,-0.05049330704228683
BA_m5_dead_zone,5,2,peripheral,5,0.8,50,0.9790812167520446,0.9730702414926045,0.9775967982230019,-0.0060109752594401655,3.0542623726268094,2.976931802101502,-0.07733057052530734,1.2523668917725361,1.213168140252865,-0.03919875151967123
BA_m5_dead_zone,5,2,peripheral,5,0.8,150,0.9761491447137817,0.9591612214965777,0.9804207479963831,-0.016987923217203993,2.887143852425705,2.868534553600436,-0.01860929882526907,1.2271202382513922,1.2171544539667298,-0.009965784284662327
BA_m5_dead_zone,5,2,peripheral,5,0.8,300,0.9736327924710372,0.9443737865089374,0.9800442727193507,-0.029259005962099738,2.9936462055885027,2.8859428378608047,-0.10770336772769795,1.2550244342484456,1.193236571683541,-0.06178786256490465
BA_m5_dead_zone,5,2,peripheral,5,1.5,50,0.9774081114476227,0.8886531739022082,0.9806535643213593,-0.08875493754541453,2.960257890681445,2.977945005714672,0.017687115033226952,1.2483805780586714,1.185928329874789,-0.06245224818388251
BA_m5_dead_zone,5,2,peripheral,5,1.5,150,0.9747969270331434,0.8990115458035721,0.9838064137066177,-0.07578538122957124,3.0737297007745217,2.771474419131259,-0.30225528164326265,1.2862505583403865,1.211174983395933,-0.07507557494445338
BA_m5_dead_zone,5,2,peripheral,5,1.5,300,0.9775996533649187,0.9435386982525222,0.9838668973814221,-0.034060955112396485,2.878770437885525,2.9100882517661124,0.03131781388058741,1.271634074722883,1.1852639442558115,-0.08637013046707143
BA_m5_dead_zone,5,2,peripheral,5,3.0,50,0.9775958545331657,0.8700521802356906,0.9775461439543048,-0.10754367429747502,3.0109809921387742,2.9348558410316206,-0.07612515110715368,1.2603395192002655,1.2171544539667303,-0.04318506523353527
BA_m5_dead_zone,5,2,peripheral,5,3.0,150,0.9807041661461214,0.9398022935921143,0.9841884045385757,-0.040901872554007124,2.9500434472973183,2.8801630152617097,-0.06988043203560856,1.2370860225360543,1.171311846257285,-0.06577417627876936
BA_m5_dead_zone,5,2,peripheral,5,3.0,300,0.9764675349299526,0.957227704610993,0.9842531931851374,-0.019239830318959594,2.965653275076426,2.9089823443679075,-0.056670930708518696,1.2756203884367472,1.1992160422543385,-0.07640434618240866
BA_m5_dead_zone,5,2,hub,44,0.3,50,0.9779258690813071,0.9867948471560191,0.977784397139895,0.008868978074711986,2.9575415448198186,3.008606169233581,0.05106462441376225,1.219147610823662,1.201209199111271,-0.017938411712391078
BA_m5_dead_zone,5,2,hub,44,0.3,150,0.9796822442172127,0.9749177999967119,0.9841470653463172,-0.004764444220500819,2.8929115488347743,2.895431201138633,0.002519652303858866,1.295551957006072,1.1819420161609242,-0.11360994084514786
BA_m5_dead_zone,5,2,hub,44,0.3,300,0.9779639069070419,0.9562631750750422,0.9792357987632528,-0.02170073183199972,3.0217516290959936,3.0146293648255065,-0.007122264270487122,1.233764094441167,1.2111749833959333,-0.022589111045233645
BA_m5_dead_zone,5,2,hub,44,0.8,50,0.9759931265687996,0.9765415658597058,0.9774336437193537,0.0005484392909061997,3.0705136029079942,2.8083570585954303,-0.26215654431256397,1.2649902185331081,1.21449691149082,-0.05049330704228816
BA_m5_dead_zone,5,2,hub,44,0.8,150,0.9778612717956469,0.9447787341780504,0.983135415969543,-0.0330825376175965,3.1384916474382623,2.6602541840374414,-0.47823746340082085,1.2842574014834542,1.2105105977769555,-0.07374680370649878
BA_m5_dead_zone,5,2,hub,44,0.8,300,0.9777031055635224,0.9431620274734795,0.9799169957969425,-0.03454107809004281,3.023592336363462,2.8511120122055007,-0.1724803241579611,1.2337640944411672,1.2457230355827607,0.01195894114159346
BA_m5_dead_zone,5,2,hub,44,1.5,50,0.9795652801860666,0.8850267114448398,0.9750617820166043,-0.09453856874122679,2.9313275039612274,2.909069723537842,-0.02225778042338522,1.203202355968203,1.257017591105378,0.05381523513717501
BA_m5_dead_zone,5,2,hub,44,1.5,150,0.9792926634562419,0.9013619498251333,0.9806353831627687,-0.0779307136311086,3.0309871727451405,2.8739814119484617,-0.15700576079667883,1.241072336249919,1.208517440920023,-0.03255489532989597
BA_m5_dead_zone,5,2,hub,44,1.5,300,0.9768331478136884,0.8869519308969583,0.9842868310937768,-0.08988121691673001,3.0125984932570793,2.8416752835446646,-0.1709232097124147,1.2570175911053783,1.1806132449229692,-0.0764043461824091
BA_m5_dead_zone,5,2,hub,44,3.0,50,0.9786216788586696,0.8741252361884255,0.982030498817964,-0.10449644267024405,2.832249286541375,2.8680662538204498,0.035816967279074685,1.2503737349156037,1.1972228853974058,-0.05315084951819782
BA_m5_dead_zone,5,2,hub,44,3.0,150,0.9799110526174397,0.9176582328405314,0.9847664299949801,-0.06225281977690833,3.0737785726247364,2.8741840581394875,-0.1995945144852489,1.235757251298099,1.1746337743521722,-0.06112347694592679
BA_m5_dead_zone,5,2,hub,44,3.0,300,0.9795621659991759,0.9117183033522258,0.9857982138394193,-0.06784386264695008,2.9134502386334895,2.8451961970325206,-0.06825404160096893,1.2536956630104907,1.1779557024470595,-0.07573996056343124
BA_m5_dead_zone,5,3,peripheral,5,0.3,50,0.9875112042672971,0.9907940107664966,0.9837299818616936,0.003282806499199542,2.936864517462247,3.0544251148655084,0.11756059740326119,1.1640036044485327,1.1454008071171633,-0.01860279733136938
BA_m5_dead_zone,5,3,peripheral,5,0.3,150,0.9847146361434729,0.98016687515379,0.9841301847765077,-0.004547760989682903,3.0685345910091484,2.969899293513423,-0.0986352974957252,1.1925721860645637,1.2125037546338884,0.019931568569324654
BA_m5_dead_zone,5,3,peripheral,5,0.3,300,0.9852348368841659,0.9717008823812082,0.9870270167900451,-0.01353395450295769,3.042341163692863,2.928417566820317,-0.11392359687254583,1.154037820163871,1.17264061749524,0.018602797331368937
BA_m5_dead_zone,5,3,peripheral,5,0.8,50,0.9844346855011391,0.9890047940816055,0.9865231717379284,0.004570108580466359,3.0138546096291208,2.862290650010374,-0.15156395961874658,1.2231339245375275,1.1752981599711498,-0.047835764566377614
BA_m5_dead_zone,5,3,peripheral,5,0.8,150,0.9863649844729351,0.9804439595342064,0.9858754855441927,-0.005921024938728703,2.894360991586976,2.831617801980133,-0.06274318960684289,1.1540378201638708,1.190579029207632,0.036541209043761125
BA_m5_dead_zone,5,3,peripheral,5,0.8,300,0.9865240457249527,0.9681781984887625,0.9858366994913775,-0.01834584723619015,2.962531713811081,2.948286878780176,-0.014244835030905012,1.1752981599711496,1.1354350228325014,-0.0398631371386482
BA_m5_dead_zone,5,3,peripheral,5,1.5,50,0.983543956508026,0.9875093041972851,0.985223475728263,0.003965347689259158,3.03665075901102,3.00131064924487,-0.035340109766150096,1.1905790292076317,1.1952297285404736,0.004650699332841901
BA_m5_dead_zone,5,3,peripheral,5,1.5,150,0.98795415330339,0.9781651558681378,0.9843295712287078,-0.009788997435252189,3.1061246564352376,2.9878866381576383,-0.11823801827759928,1.1812776305419468,1.16466799006751,-0.016609640474436693
BA_m5_dead_zone,5,3,peripheral,5,1.5,300,0.986773692448824,0.9696050336187005,0.9860351485915084,-0.017168658830123418,2.9170290670335377,2.83755708615944,-0.07947198087409779,1.1819420161609246,1.1626748332105776,-0.019267182950347017
BA_m5_dead_zone,5,3,peripheral,5,3.0,50,0.9856858732245263,0.9861618387184389,0.9863567049086556,0.0004759654939126001,2.878955033075199,2.950306993938934,0.07135196086373519,1.2105105977769557,1.1786200880660371,-0.03189050971091856
BA_m5_dead_zone,5,3,peripheral,5,3.0,150,0.9854890646981217,0.9767123494632283,0.9851253003531948,-0.008776715234893429,2.9707510717836967,2.995895324302425,0.025144252518728205,1.1666611469244423,1.1706474606383075,0.003986313713865153
BA_m5_dead_zone,5,3,peripheral,5,3.0,300,0.9847563127629589,0.9745215905533426,0.9844955616107448,-0.010234722209616298,2.950443173254884,2.7307056713206035,-0.21973750193428065,1.1686543037813748,1.1686543037813748,0.0
BA_m5_dead_zone,5,3,hub,46,0.3,50,0.9862484741967872,0.9910755023720619,0.9868896562929159,0.004827028175274695,2.866116581545528,2.8626994725324573,-0.003417109013070796,1.199216042254339,1.1606816763536454,-0.03853436590069359
BA_m5_dead_zone,5,3,hub,46,0.3,150,0.985960670210687,0.9803952217449572,0.9839488354384485,-0.0055654484657298164,2.8964141818439746,3.0034548419288596,0.107040660084885,1.1752981599711498,1.182606401779902,0.007308241808752225
BA_m5_dead_zone,5,3,hub,46,0.3,300,0.9862939755982963,0.9710157584173664,0.984578873615477,-0.01527821718092992,2.941890842051385,2.9569400871474008,0.015049245096015795,1.1766269312091042,1.1826064017799014,0.005979470570797174
BA_m5_dead_zone,5,3,hub,46,0.8,50,0.9870267894815622,0.9840209024280612,0.9865680018123838,-0.003005887053501022,2.950599967413969,2.9190472985536853,-0.03155266886028363,1.1985516566353605,1.16732553254342,-0.031226124091940477
BA_m5_dead_zone,5,3,hub,46,0.8,150,0.9854734294145017,0.9673866302600663,0.9845746139210532,-0.01808679915443534,2.9131343253529307,2.8747845958921716,-0.0383497294607591,1.2171544539667307,1.1679899181623972,-0.04916453580433355
BA_m5_dead_zone,5,3,hub,46,0.8,300,0.9855480954258351,0.9625600224059505,0.9827905017039734,-0.02298807301988459,3.0174457810024853,3.0370551799793892,0.019609398976903947,1.174633774352172,1.1752981599711496,0.0006643856189776365
BA_m5_dead_zone,5,3,hub,46,1.5,50,0.9865541395610161,0.9151512225506707,0.9816114117726692,-0.0714029170103454,3.0687588646732995,2.9587891936708695,-0.10996967100243005,1.1792844736850143,1.197887271016384,0.018602797331369603
BA_m5_dead_zone,5,3,hub,46,1.5,150,0.9855665152441393,0.9100905240098061,0.9815517630592714,-0.07547599123433324,2.8446100421283895,2.8777812602047828,0.03317121807639323,1.1925721860645637,1.1998804278733162,0.007308241808752447
BA_m5_dead_zone,5,3,hub,46,1.5,300,0.9823824164941463,0.886785162110826,0.9832278581886682,-0.09559725438332023,2.923967442537202,2.9108285741315845,-0.013138868405617732,1.207188669682068,1.196558499778428,-0.010630169903639963
BA_m5_dead_zone,5,3,hub,46,3.0,50,0.9844739544117892,0.8895939163057786,0.9820141338891074,-0.09488003810601064,3.061485750658078,2.9025439467974343,-0.15894180386064383,1.1533734345448932,1.1679899181623976,0.01461648361750445
BA_m5_dead_zone,5,3,hub,46,3.0,150,0.9862795086383395,0.9291508093241897,0.984190950450945,-0.05712869931414977,2.9879304804796893,2.748248802116813,-0.23968167836287613,1.1812776305419475,1.2091818265390006,0.027904195997053183
BA_m5_dead_zone,5,3,hub,46,3.0,300,0.9842545245743411,0.9047988591617027,0.98661042571538,-0.07945566541263849,3.0948733198946616,2.8281695002423657,-0.26670381965229595,1.1872571011127442,1.171311846257285,-0.01594525485545928
BA_m5_dead_zone,5,4,peripheral,5,0.3,50,0.9761445741827592,0.9858332084103547,0.9797475348867686,0.009688634227595472,3.0858328666160366,2.942501893969559,-0.14333097264647776,1.2271202382513922,1.2098462121579783,-0.017274026093413886
BA_m5_dead_zone,5,4,peripheral,5,0.3,150,0.9796096854597446,0.9730614395238015,0.9787612853072424,-0.006548245935943053,2.8375329913470178,2.9065511092489333,0.06901811790191559,1.2523668917725364,1.2125037546338882,-0.0398631371386482
BA_m5_dead_zone,5,4,peripheral,5,0.3,300,0.9786039872128433,0.9635793030629707,0.9791145111716836,-0.01502468414987257,2.863749807152459,2.8596362166598452,-0.004113590492613728,1.205859898444113,1.21981199644264,0.013952097998527035
BA_m5_dead_zone,5,4,peripheral,5,0.8,50,0.9796581424161123,0.9871829971140753,0.9779171384105739,0.007524854697963046,2.849662148042416,2.7689703590299892,-0.0806917890124268,1.215825682728775,1.2304421663462792,0.014616483617504228
BA_m5_dead_zone,5,4,peripheral,5,0.8,150,0.9806108212878077,0.9749533578890692,0.9790375101294257,-0.005657463398738516,2.7424291497381867,3.015995993977274,0.2735668442390873,1.2364216369170764,1.2138325258718432,-0.0225891110452332
BA_m5_dead_zone,5,4,peripheral,5,0.8,300,0.9812560176393262,0.9604014080996915,0.9785500694743725,-0.020854609539634694,2.942825920862074,2.887561536789361,-0.05526438407271339,1.2437298787258295,1.2424011074878734,-0.0013287712379561611
BA_m5_dead_zone,5,4,peripheral,5,1.5,50,0.9804407022216663,0.9832298911214308,0.9792738742800384,0.0027891888997644276,3.014179462623194,2.797001096970442,-0.21717836565275173,1.195894114159451,1.2125037546338873,0.01660964047443625
BA_m5_dead_zone,5,4,peripheral,5,1.5,150,0.9771213679242353,0.9714794448004037,0.9814972411856497,-0.005641923123831605,2.7990142473458715,2.695924876764923,-0.10308937058094836,1.2424011074878738,1.2237983101565044,-0.01860279733136938
BA_m5_dead_zone,5,4,peripheral,5,1.5,300,0.9790118422175068,0.9601858836890794,0.9765396166166118,-0.01882595852842739,2.923883101519183,2.9911729807157936,0.06728987919661078,1.1733050031142165,1.2025379703492254,0.0292329672350089
BA_m5_dead_zone,5,4,peripheral,5,3.0,50,0.9818229092448124,0.979973388570132,0.9782485812538998,-0.0018495206746803605,2.7836543203725537,2.857649448619367,0.0739951282468132,1.1952297285404736,1.2098462121579776,0.014616483617504006
BA_m5_dead_zone,5,4,peripheral,5,3.0,150,0.9806667485445353,0.9738908818212535,0.9801758283069468,-0.006775866723281787,2.9384917964942487,2.7989107620857867,-0.13958103440846203,1.2012091991112708,1.2370860225360538,0.035876823424783044
BA_m5_dead_zone,5,4,peripheral,5,3.0,300,0.980235955842964,0.9638374192569219,0.9795882974667512,-0.016398536586042067,2.709302028804999,2.8365555180393263,0.12725348923432733,1.206524284063091,1.2071886696820682,0.0006643856189771924
BA_m5_dead_zone,5,4,hub,34,0.3,50,0.9781364857251627,0.9879189638523757,0.9799728519990438,0.009782478127213001,2.916478090998964,2.9746299010322153,0.058151810033251206,1.2058598984441131,1.1998804278733162,-0.005979470570796952
BA_m5_dead_zone,5,4,hub,34,0.3,150,0.9794399975765845,0.9735705986703078,0.977820054907707,-0.0058693989062766905,2.9523854661405045,2.873221323142335,-0.07916414299816932,1.2231339245375275,1.1865927154937668,-0.03654120904376068
BA_m5_dead_zone,5,4,hub,34,0.3,300,0.9799761669899345,0.9629403574334473,0.9818784464985626,-0.017035809556487203,2.8430823803621204,2.840742396345933,-0.002339984016187291,1.22246953891855,1.209181826539,-0.013287712379550065
