n_pivots,m,D,seed,f_fft,drive_power_frac,lz_state,ac50,winner_fft
5,6,0.5,123,0.0013333333333333333,0.16085083896953975,1.758101468253347,0.328953933357758,INTRINSIC
5,6,0.5,777,0.0026666666666666666,0.05246190897498507,1.8571745482403896,0.5779997812337984,INTRINSIC
5,6,0.5,999,0.0026666666666666666,0.21871639654168126,1.7770756185336425,0.2717783842383754,INTRINSIC
5,6,0.5,314,0.0026666666666666666,0.07187055325399333,1.8249566957510306,0.5508463969981807,INTRINSIC
6,3,0.0,42,0.0013333333333333333,0.040151663379592493,0.8949686454356464,0.7127735196575733,INTRINSIC
6,3,0.0,123,0.0026666666666666666,0.024534002830029624,0.6027157938029183,0.6709934689225832,INTRINSIC
6,3,0.0,777,0.0026666666666666666,0.029775871649875815,0.794367445962942,0.6342676592073012,INTRINSIC
6,3,0.0,999,0.0013333333333333333,0.05916506637649072,0.9816894262469255,0.5863542412956141,INTRINSIC
6,3,0.0,314,0.0013333333333333333,0.051889068289352344,0.8661890617890241,0.5813862452388023,INTRINSIC
6,3,0.15,42,0.004,0.15927661377217228,1.6597924480091364,0.2658075730362572,INTRINSIC
6,3,0.15,123,0.0013333333333333333,0.17408251719674558,1.6908642108842493,0.2655349554344507,INTRINSIC
6,3,0.15,777,0.0026666666666666666,0.03570903699457068,1.6209527444152436,0.6526378007971428,INTRINSIC
6,3,0.15,999,0.0026666666666666666,0.1592713511323095,1.6901001511414189,0.35572713345411416,INTRINSIC
6,3,0.15,314,0.0026666666666666666,0.09078909900848736,1.6777478519656563,0.5541000469835866,INTRINSIC
6,3,0.5,42,0.004,0.24212881517172752,1.755427259153439,0.1020988370108866,INTRINSIC
6,3,0.5,123,0.0013333333333333333,0.19149422897869064,1.747404631853718,0.24571715135704963,INTRINSIC
6,3,0.5,777,0.0026666666666666666,0.05812546090772654,1.7992333510757315,0.5871739938670022,INTRINSIC
6,3,0.5,999,0.0026666666666666666,0.2236389042155135,1.742820273396734,0.20629919209516223,INTRINSIC
6,3,0.5,314,0.0026666666666666666,0.11661362262971316,1.7819146635715695,0.4856988040464824,INTRINSIC
6,6,0.0,42,0.0013333333333333333,0.04035981362892312,0.8943319289832875,0.7151786311155336,INTRINSIC
6,6,0.0,123,0.0026666666666666666,0.024422301217808154,0.6046259431599948,0.6716429104967837,INTRINSIC
6,6,0.0,777,0.0026666666666666666,0.028783257461179917,0.7937307295105831,0.638061545432433,INTRINSIC
6,6,0.0,999,0.0013333333333333333,0.061765816502009116,0.9809253665040949,0.5747812874738734,INTRINSIC
6,6,0.0,314,0.0013333333333333333,0.05145254219528248,0.8665710916604393,0.5833022876337292,INTRINSIC
6,6,0.15,42,0.0026666666666666666,0.07741788926706615,1.7345429595160693,0.4044910342144599,INTRINSIC
6,6,0.15,123,0.0013333333333333333,0.01427657843621255,1.31532884728298,0.831003841815693,INTRINSIC
6,6,0.15,777,0.0026666666666666666,0.02296855304420953,1.4848227669009146,0.6700289613323647,INTRINSIC
6,6,0.15,999,0.0026666666666666666,0.11305265308250885,1.7155688092357733,0.5463462388178079,INTRINSIC
6,6,0.15,314,0.0026666666666666666,0.05453676796215216,1.7144227196215278,0.6294487329225984,INTRINSIC
6,6,0.5,42,0.0026666666666666666,0.19606165827512384,1.7260109590544597,0.2564381709323788,INTRINSIC
6,6,0.5,123,0.0013333333333333333,0.20818958080389127,1.730850004092388,0.2510575906907271,INTRINSIC
6,6,0.5,777,0.0026666666666666666,0.07055604695012248,1.800888813851865,0.5456931109139117,INTRINSIC
6,6,0.5,999,0.0026666666666666666,0.28362000699286527,1.7295765711876692,0.1684645185333852,INTRINSIC
6,6,0.5,314,0.0026666666666666666,0.12065564744445437,1.7512249305678722,0.4490438297335039,INTRINSIC
7,3,0.0,42,0.0013333333333333333,0.05326169350983924,0.8970061380831948,0.6879487419266913,INTRINSIC
7,3,0.0,123,0.0026666666666666666,0.03277748776547856,0.6057720327742409,0.6562508623681326,INTRINSIC
7,3,0.0,777,0.0026666666666666666,0.04024802256547114,0.7974236849342645,0.6131611403206663,INTRINSIC
7,3,0.0,999,0.0013333333333333333,0.07914034760758355,0.9869105011562682,0.5434811405431618,INTRINSIC
7,3,0.0,314,0.0013333333333333333,0.06859109764064683,0.8698820172127055,0.5500007170485683,INTRINSIC
7,3,0.15,42,0.004,0.2029989155167176,1.6457846860572405,0.1900020623001563,INTRINSIC
7,3,0.15,123,0.0013333333333333333,0.22119774642268367,1.6846243896511321,0.18640157810101746,INTRINSIC
7,3,0.15,777,0.0026666666666666666,0.04777820581343021,1.6142035500202403,0.6296805874432032,INTRINSIC
7,3,0.15,999,0.0026666666666666666,0.20562371687087444,1.6785119117084872,0.2725178081697207,INTRINSIC
7,3,0.15,314,0.0026666666666666666,0.11823101345769525,1.6595377614281914,0.5003451552306281,INTRINSIC
7,3,0.5,42,0.004,0.28411059424303076,1.713021943426338,0.030179265657576282,INTRINSIC
7,3,0.5,123,0.0013333333333333333,0.232948805990867,1.7080555550979384,0.17537628147333287,INTRINSIC
7,3,0.5,777,0.0026666666666666666,0.06964293660006687,1.7567006920581585,0.5657001741305636,INTRINSIC
